GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb Dist_lit KDA f_avg ID in_grs
42.1100 -0.4500 55.5300 0.0100 0.0067 45 3.0200 0.5 0.7071067811865476 0.7071067811865475 0.0001 4.444444444444445e-05 9.2 F 0 U42.11-0.44 1
42.4300 -0.2600 64.8600 0.0350 0.0083 5 3.6700 0.5 0.99556196460308 0.09410831331851445 0.0012250000000000002 6.944444444444444e-05 8.5 F 0 U42.42-0.27 1
43.1700 0.0100 11.7900 0.0100 0.0067 45 7.5800 0.5 0.7071067811865476 0.7071067811865475 0.0001 4.444444444444445e-05 12.7 F 0 U43.17+0.00 1
43.1800 -0.5200 57.5500 0.0117 0.0083 20 3.9600 0.5 0.9378889346118977 0.3469356515732558 0.00013611111111111107 6.944444444444444e-05 8.5 F 0 U43.18-0.52 1
43.2300 -0.0400 8.8900 0.0150 0.0100 26 4.5800 0.5 0.9025852843498606 0.4305110968082952 0.000225 0.0001 12.5 F 0 U43.24-0.05 1
43.8000 -0.1300 43.4900 0.0067 0.0033 45 4.7400 0.5 0.7071067811865476 0.7071067811865475 4.444444444444445e-05 1.1111111111111113e-05 9.7 F 0 U43.80-0.13 1
43.8900 -0.7900 54.0800 0.0100 0.0083 135 3.8600 0.5 -0.7071067811865475 0.7071067811865476 0.0001 6.944444444444444e-05 8.8 F 0 U43.89-0.78 1
44.3000 0.0400 56.4900 0.0200 0.0150 22 3.7300 0.5 0.9238795325112867 0.3826834323650898 0.0004 0.000225 8.1 F 0 U44.26+0.10 1
45.0700 0.1300 58.4100 0.0100 0.0050 162 5.1600 0.5 -0.9488760116444965 0.31564903694710256 0.0001 2.5e-05 7.9 F 0 U45.07+0.13 1
45.1200 0.1300 58.6600 0.0150 0.0067 153 4.7600 0.5 -0.8941542368393681 0.4477590878387698 0.000225 4.444444444444445e-05 8.2 F 0 U45.12+0.13 1
45.4500 0.0400 58.6500 0.0250 0.0150 101 6.0900 0.5 -0.18566661538557708 0.9826127965436152 0.0006250000000000001 0.000225 8.2 F 0 U45.45+0.06 1
45.8300 -0.2900 61.0400 0.0217 0.0117 38 2.6100 0.5 0.788010753606722 0.6156614753256582 0.0004694444444444445 0.00013611111111111107 7.4 F 0 U45.82-0.29 1
45.9400 -0.4000 61.1200 0.0117 0.0067 31 3.5700 0.5 0.8571673007021123 0.515038074910054 0.00013611111111111107 4.444444444444445e-05 6.9 F 0 U45.93-0.40 1
48.6000 0.0100 18.6600 0.0133 0.0100 165 4.5400 0.5 -0.9654726308792252 0.26050450864264807 0.0001777777777777778 0.0001 10.7 F 0 U48.61+0.02 1
48.6000 0.2600 11.5600 0.0350 0.0083 85 5.8900 0.5 0.09063258019778012 0.9958843986159703 0.0012250000000000002 6.944444444444444e-05 11.5 F 0 U48.63+0.23 1
49.4900 -0.3800 60.0800 0.0183 0.0117 90 7.8800 0.5 6.123233995736766e-17 1.0 0.00033611111111111114 0.00013611111111111107 6.1 F 0 U49.49-0.37 1
50.2800 -0.4000 15.4800 0.0117 0.0067 45 3.7300 0.5 0.7071067811865476 0.7071067811865475 0.00013611111111111107 4.444444444444445e-05 11.0 F 0 U50.28-0.39 1
50.3200 0.6800 26.3100 0.0100 0.0083 135 3.0100 0.5 -0.7071067811865475 0.7071067811865476 0.0001 6.944444444444444e-05 9.7 F 0 U50.32+0.68 1
52.2400 0.7500 4.1900 0.0167 0.0067 45 4.5300 0.5 0.7071067811865476 0.7071067811865475 0.0002777777777777778 4.444444444444445e-05 11.3 F 0 U52.23+0.74 1
52.7600 0.3400 15.2600 0.0067 0.0033 135 2.3600 0.5 -0.7071067811865475 0.7071067811865476 4.444444444444445e-05 1.1111111111111113e-05 9.9 F 0 U52.75+0.34 1
53.1800 0.1900 5.2800 0.0167 0.0100 39 4.8200 0.5 0.7793379649314742 0.6266038113644604 0.0002777777777777778 0.0001 10.6 F 0 U53.18+0.16 1
54.1200 -0.0700 40.3300 0.0333 0.0200 86 4.0900 0.5 0.07149744433268597 0.997440782930944 0.0011111111111111111 0.0004 6.9 F 0 U54.10-0.06 1
